As of date,As of time,Other countries/areas,Number of cases/confirmed cases,Number of deaths among confirmed cases,Remark
22/03/2020,9:00,Norway,1742,7,
22/03/2020,9:00,Oman,48,0,
22/03/2020,9:00,Pakistan,461,2,
22/03/2020,9:00,Palestine,48,0,
22/03/2020,9:00,Panama,137,1,
22/03/2020,9:00,Papua New Guinea,1,0,
22/03/2020,9:00,Paraguay,13,0,
22/03/2020,9:00,Peru,234,2,
22/03/2020,9:00,Philippines,230,18,
22/03/2020,9:00,Poland,425,5,
22/03/2020,9:00,Portugal,1020,6,
22/03/2020,9:00,Puerto Rico,14,0,
22/03/2020,9:00,Qatar,460,0,
22/03/2020,9:00,Republic of Moldova,66,1,
22/03/2020,9:00,Réunion,28,0,
22/03/2020,9:00,Romania,308,0,
22/03/2020,9:00,Russia,253,0,
22/03/2020,9:00,Rwanda,11,0,
22/03/2020,9:00,Saint Barthélemy,3,0,
22/03/2020,9:00,Saint Lucia,2,0,
22/03/2020,9:00,Saint Martin,4,0,
22/03/2020,9:00,Saint Vincent and the Grenadines,1,0,
22/03/2020,9:00,San Marino,151,14,
22/03/2020,9:00,Saudi Arabia,274,0,
22/03/2020,9:00,Senegal,38,0,
22/03/2020,9:00,Serbia,173,1,
22/03/2020,9:00,Seychelles,6,0,
22/03/2020,9:00,Singapore,432,2,
22/03/2020,9:00,Sint Maarten,1,0,
22/03/2020,9:00,Slovakia,137,0,
22/03/2020,9:00,Slovenia,341,1,
22/03/2020,9:00,Somalia,1,0,
22/03/2020,9:00,South Africa,205,0,
22/03/2020,9:00,Spain,24926,1326,
22/03/2020,9:00,Sri Lanka,59,0,
22/03/2020,9:00,Sudan,1,1,
22/03/2020,9:00,Suriname,2,0,
22/03/2020,9:00,Sweden,1623,16,
22/03/2020,9:00,Switzerland,4840,43,
22/03/2020,9:00,Taiwan,153,2,
22/03/2020,9:00,Thailand,322,1,
22/03/2020,9:00,Timor-Leste,1,0,
22/03/2020,9:00,Togo,9,0,
22/03/2020,9:00,Trinidad and Tobago,9,0,
22/03/2020,9:00,Tunisia,54,1,
22/03/2020,9:00,Turkey,670,9,
22/03/2020,9:00,Ukraine,41,3,
22/03/2020,9:00,United Arab Emirates,140,0,
22/03/2020,9:00,United Kingdom,5018,233,
22/03/2020,9:00,United Republic of Tanzania,6,0,
22/03/2020,9:00,United States of America,15219,201,Excluding persons repatriated to the United States by chartered flight: 46 cases (Diamond Princess Cruise ship) and 3 cases (Wuhan)
22/03/2020,9:00,United States Virgin Islands,3,0,
22/03/2020,9:00,Uruguay,94,0,
22/03/2020,9:00,Uzbekistan,33,0,
22/03/2020,9:00,Venezuela (Bolivarian Republic of),36,0,
22/03/2020,9:00,Viet Nam,91,0,
22/03/2020,9:00,Zambia,2,0,
22/03/2020,9:00,Zimbabwe,1,0,
22/03/2020,18:00,Afghanistan,24,0,
22/03/2020,18:00,Albania,70,2,
22/03/2020,18:00,Algeria,94,10,
22/03/2020,18:00,Andorra,80,0,
22/03/2020,18:00,Antigua and Barbuda,1,0,
22/03/2020,18:00,Argentina,128,3,
22/03/2020,18:00,Armenia,143,0,
22/03/2020,18:00,Aruba,5,0,
22/03/2020,18:00,Australia,873,7,
22/03/2020,18:00,Austria,2649,6,
22/03/2020,18:00,Azerbaijan,44,1,
22/03/2020,18:00,Bahamas,4,0,
22/03/2020,18:00,Bahrain,285,1,
22/03/2020,18:00,Bangladesh,17,1,
22/03/2020,18:00,Barbados,5,0,
22/03/2020,18:00,Belarus,57,0,
22/03/2020,18:00,Belgium,2257,37,
22/03/2020,18:00,Benin,2,0,
22/03/2020,18:00,Bermuda,2,0,
22/03/2020,18:00,Bhutan,2,0,
22/03/2020,18:00,Bolivia,16,0,
22/03/2020,18:00,Bosnia and Herzegovina,65,0,
22/03/2020,18:00,Brazil,621,4,
22/03/2020,18:00,Brunei Darussalam,78,0,
22/03/2020,18:00,Bulgaria,127,3,
22/03/2020,18:00,Burkina Faso,40,1,
22/03/2020,18:00,Cabo Verde,1,0,
22/03/2020,18:00,Cambodia,51,0,
22/03/2020,18:00,Cameroon,22,0,
22/03/2020,18:00,Canada,846,9,
22/03/2020,18:00,Cayman Islands,3,1,
22/03/2020,18:00,Central African Republic,1,0,
22/03/2020,18:00,Chad,1,0,
22/03/2020,18:00,Chile,434,0,
22/03/2020,18:00,Colombia,145,0,
22/03/2020,18:00,Congo,3,0,
22/03/2020,18:00,Costa Rica,113,2,
22/03/2020,18:00,Côte d’Ivoire,9,0,
22/03/2020,18:00,Croatia,126,1,
22/03/2020,18:00,Cuba,16,1,
22/03/2020,18:00,Curaçao,3,0,
22/03/2020,18:00,Cyprus,67,0,
22/03/2020,18:00,Czech Republic,904,0,
22/03/2020,18:00,Democratic Republic of the Congo,14,0,
22/03/2020,18:00,Denmark,1255,9,
22/03/2020,18:00,Djibouti,1,0,
22/03/2020,18:00,Dominican Republic,72,2,
22/03/2020,18:00,Ecuador,367,5,
22/03/2020,18:00,Egypt,256,7,
22/03/2020,18:00,El Salvador,1,0,
22/03/2020,18:00,Equatorial Guinea,4,0,
22/03/2020,18:00,Estonia,283,0,
22/03/2020,18:00,Eswatini,1,0,
22/03/2020,18:00,Ethiopia,9,0,
22/03/2020,18:00,Faroe Islands,80,0,
22/03/2020,18:00,Fiji,1,0,
22/03/2020,18:00,Finland,450,0,
22/03/2020,18:00,France,14459,562,
22/03/2020,18:00,French Guiana,15,0,
22/03/2020,18:00,French Polynesia,11,0,
22/03/2020,18:00,Gabon,3,1,
22/03/2020,18:00,Gambia,1,0,
22/03/2020,18:00,Georgia,45,0,
22/03/2020,18:00,Germany,18610,55,
22/03/2020,18:00,Ghana,16,0,
22/03/2020,18:00,Gibraltar,10,0,
22/03/2020,18:00,Greece,495,8,
22/03/2020,18:00,Greenland,2,0,
22/03/2020,18:00,Guadeloupe,51,0,
22/03/2020,18:00,Guam,14,0,
22/03/2020,18:00,Guatemala,12,1,
22/03/2020,18:00,Guernsey,1,0,
22/03/2020,18:00,Guinea,2,0,
22/03/2020,18:00,Guyana,5,1,
22/03/2020,18:00,Haiti,2,0,
22/03/2020,18:00,Holy See,1,0,
22/03/2020,18:00,Honduras,24,0,
22/03/2020,18:00,Hong Kong Special Administrative Region,318,4,Including 1 probable case
22/03/2020,18:00,Hungary,85,4,
22/03/2020,18:00,Iceland,409,1,
22/03/2020,18:00,India,195,4,
22/03/2020,18:00,Indonesia,369,32,
22/03/2020,18:00,Iran,20610,1556,
22/03/2020,18:00,Iraq,193,14,
22/03/2020,18:00,Ireland,683,3,
22/03/2020,18:00,Isle of Man,1,0,
22/03/2020,18:00,Israel,712,1,
22/03/2020,18:00,Italy,53578,4825,
22/03/2020,18:00,Jamaica,16,1,
22/03/2020,18:00,Japan,1030,36,Excluding 712 cases were confirmed among passengers/crews in a cruise ship (including 8 fatal cases)
22/03/2020,18:00,Jersey,12,0,
22/03/2020,18:00,Jordan,69,0,
22/03/2020,18:00,Kazakhstan,53,0,
22/03/2020,18:00,Kenya,7,0,
22/03/2020,18:00,Korea,8897,104,
22/03/2020,18:00,Kuwait,159,0,
22/03/2020,18:00,Kyrgyzstan,6,0,
22/03/2020,18:00,Latvia,111,0,
22/03/2020,18:00,Lebanon,163,4,
22/03/2020,18:00,Liberia,2,0,
22/03/2020,18:00,Liechtenstein,34,0,
22/03/2020,18:00,Lithuania,69,1,
22/03/2020,18:00,Luxembourg,484,5,
22/03/2020,18:00,Macao Special Administrative Region,19,0,
22/03/2020,18:00,Malaysia,1030,3,
22/03/2020,18:00,Maldives,13,0,
22/03/2020,18:00,Malta,64,0,
22/03/2020,18:00,Martinique,32,0,
22/03/2020,18:00,Mauritania,2,0,
22/03/2020,18:00,Mauritius,12,0,
22/03/2020,18:00,Mayotte,4,0,
22/03/2020,18:00,Mexico,164,1,
22/03/2020,18:00,Monaco,12,0,
22/03/2020,18:00,Mongolia,6,0,
22/03/2020,18:00,Montenegro,14,0,
22/03/2020,18:00,Montserrat,1,0,
22/03/2020,18:00,Morocco,74,3,
22/03/2020,18:00,Namibia,3,0,
22/03/2020,18:00,Nepal,1,0,
22/03/2020,18:00,Netherlands,2994,106,
22/03/2020,18:00,New Caledonia,2,0,
22/03/2020,18:00,New Zealand,53,0,
22/03/2020,18:00,Nicaragua,1,0,
22/03/2020,18:00,Niger,1,0,
22/03/2020,18:00,Nigeria,12,0,
22/03/2020,18:00,North Macedonia,70,0,
22/03/2020,18:00,Norway,1742,7,
22/03/2020,18:00,Oman,48,0,
22/03/2020,18:00,Pakistan,461,2,
22/03/2020,18:00,Palestine,48,0,
22/03/2020,18:00,Panama,137,1,
22/03/2020,18:00,Papua New Guinea,1,0,
22/03/2020,18:00,Paraguay,13,0,
22/03/2020,18:00,Peru,234,2,
22/03/2020,18:00,Philippines,230,18,
22/03/2020,18:00,Poland,425,5,
22/03/2020,18:00,Portugal,1020,6,
22/03/2020,18:00,Puerto Rico,14,0,
22/03/2020,18:00,Qatar,460,0,
22/03/2020,18:00,Republic of Moldova,66,1,
22/03/2020,18:00,Réunion,28,0,
22/03/2020,18:00,Romania,308,0,
22/03/2020,18:00,Russia,253,0,
22/03/2020,18:00,Rwanda,11,0,
22/03/2020,18:00,Saint Barthélemy,3,0,
22/03/2020,18:00,Saint Lucia,2,0,
22/03/2020,18:00,Saint Martin,4,0,
22/03/2020,18:00,Saint Vincent and the Grenadines,1,0,
22/03/2020,18:00,San Marino,151,14,
22/03/2020,18:00,Saudi Arabia,274,0,
22/03/2020,18:00,Senegal,38,0,
22/03/2020,18:00,Serbia,173,1,
22/03/2020,18:00,Seychelles,6,0,
22/03/2020,18:00,Singapore,432,2,
22/03/2020,18:00,Sint Maarten,1,0,
22/03/2020,18:00,Slovakia,137,0,
22/03/2020,18:00,Slovenia,341,1,
22/03/2020,18:00,Somalia,1,0,
22/03/2020,18:00,South Africa,205,0,
22/03/2020,18:00,Spain,24926,1326,
22/03/2020,18:00,Sri Lanka,59,0,
22/03/2020,18:00,Sudan,1,1,
22/03/2020,18:00,Suriname,2,0,
22/03/2020,18:00,Sweden,1623,16,
22/03/2020,18:00,Switzerland,4840,43,
22/03/2020,18:00,Taiwan,169,2,
22/03/2020,18:00,Thailand,322,1,
22/03/2020,18:00,Timor-Leste,1,0,
22/03/2020,18:00,Togo,9,0,
22/03/2020,18:00,Trinidad and Tobago,9,0,
22/03/2020,18:00,Tunisia,54,1,
22/03/2020,18:00,Turkey,670,9,
22/03/2020,18:00,Ukraine,41,3,
22/03/2020,18:00,United Arab Emirates,140,0,
22/03/2020,18:00,United Kingdom,5018,233,
22/03/2020,18:00,United Republic of Tanzania,6,0,
22/03/2020,18:00,United States of America,15219,201,Excluding persons repatriated to the United States by chartered flight: 46 cases (Diamond Princess Cruise ship) and 3 cases (Wuhan)
22/03/2020,18:00,United States Virgin Islands,3,0,
22/03/2020,18:00,Uruguay,94,0,
22/03/2020,18:00,Uzbekistan,33,0,
22/03/2020,18:00,Venezuela (Bolivarian Republic of),36,0,
22/03/2020,18:00,Viet Nam,91,0,
22/03/2020,18:00,Zambia,2,0,
22/03/2020,18:00,Zimbabwe,1,0,
23/03/2020,9:00,Afghanistan,24,0,
23/03/2020,9:00,Albania,105,2,
23/03/2020,9:00,Algeria,94,15,
23/03/2020,9:00,Andorra,114,0,
23/03/2020,9:00,Angola,2,0,
23/03/2020,9:00,Antigua and Barbuda,1,0,
23/03/2020,9:00,Argentina,128,3,
23/03/2020,9:00,Armenia,190,0,
23/03/2020,9:00,Aruba,5,0,
23/03/2020,9:00,Australia,1081,7,
23/03/2020,9:00,Austria,3024,8,
23/03/2020,9:00,Azerbaijan,53,1,
23/03/2020,9:00,Bahamas,4,0,
23/03/2020,9:00,Bahrain,306,1,
23/03/2020,9:00,Bangladesh,24,2,
23/03/2020,9:00,Barbados,5,0,
23/03/2020,9:00,Belarus,76,0,
23/03/2020,9:00,Belgium,2815,67,
23/03/2020,9:00,Benin,2,0,
23/03/2020,9:00,Bermuda,2,0,
23/03/2020,9:00,Bhutan,2,0,
23/03/2020,9:00,Bolivia,19,0,
23/03/2020,9:00,Bosnia and Herzegovina,92,1,
23/03/2020,9:00,Brazil,904,11,
23/03/2020,9:00,Brunei Darussalam,83,0,
23/03/2020,9:00,Bulgaria,163,3,
23/03/2020,9:00,Burkina Faso,72,3,
23/03/2020,9:00,Cabo Verde,1,0,
23/03/2020,9:00,Cambodia,53,0,
23/03/2020,9:00,Cameroon,27,0,
23/03/2020,9:00,Canada,1048,13,
23/03/2020,9:00,Cayman Islands,3,1,
23/03/2020,9:00,Central African Republic,3,0,
23/03/2020,9:00,Chad,1,0,
23/03/2020,9:00,Chile,434,1,
23/03/2020,9:00,Colombia,196,0,
23/03/2020,9:00,Congo,4,0,
23/03/2020,9:00,Costa Rica,113,2,
23/03/2020,9:00,Côte d’Ivoire,9,0,
23/03/2020,9:00,Croatia,206,1,
23/03/2020,9:00,Cuba,16,1,
23/03/2020,9:00,Curaçao,3,1,
23/03/2020,9:00,Cyprus,92,0,
23/03/2020,9:00,Czech Republic,995,0,
23/03/2020,9:00,Democratic Republic of the Congo,23,1,
23/03/2020,9:00,Denmark,1326,13,
23/03/2020,9:00,Djibouti,1,0,
23/03/2020,9:00,Dominican Republic,72,2,
23/03/2020,9:00,Ecuador,506,7,
23/03/2020,9:00,Egypt,285,8,
23/03/2020,9:00,El Salvador,1,0,
23/03/2020,9:00,Equatorial Guinea,6,0,
23/03/2020,9:00,Eritrea,1,0,
23/03/2020,9:00,Estonia,306,0,
23/03/2020,9:00,Eswatini,1,0,
23/03/2020,9:00,Ethiopia,9,0,
23/03/2020,9:00,Faroe Islands,92,0,
23/03/2020,9:00,Fiji,2,0,
23/03/2020,9:00,Finland,530,1,
23/03/2020,9:00,France,16018,674,
23/03/2020,9:00,French Guiana,15,0,
23/03/2020,9:00,French Polynesia,15,0,
23/03/2020,9:00,Gabon,3,1,
23/03/2020,9:00,Gambia,1,0,
23/03/2020,9:00,Georgia,57,0,
23/03/2020,9:00,Germany,21463,67,
23/03/2020,9:00,Ghana,19,0,
23/03/2020,9:00,Gibraltar,10,0,
23/03/2020,9:00,Greece,670,13,
23/03/2020,9:00,Greenland,2,0,
23/03/2020,9:00,Guadeloupe,51,0,
23/03/2020,9:00,Guam,15,0,
23/03/2020,9:00,Guatemala,12,1,
23/03/2020,9:00,Guernsey,1,0,
23/03/2020,9:00,Guinea,2,0,
23/03/2020,9:00,Guyana,5,1,
23/03/2020,9:00,Haiti,2,0,
23/03/2020,9:00,Holy See,1,0,
23/03/2020,9:00,Honduras,24,0,
23/03/2020,9:00,Hong Kong Special Administrative Region,317,4,Including 1 probable case
23/03/2020,9:00,Hungary,131,4,
23/03/2020,9:00,Iceland,473,1,
23/03/2020,9:00,India,283,4,
23/03/2020,9:00,Indonesia,450,38,
23/03/2020,9:00,Iran,21638,1685,
23/03/2020,9:00,Iraq,214,17,
23/03/2020,9:00,Ireland,883,3,
23/03/2020,9:00,Isle of Man,1,0,
23/03/2020,9:00,Israel,947,1,
23/03/2020,9:00,Italy,59138,5476,
23/03/2020,9:00,Jamaica,16,1,
23/03/2020,9:00,Japan,1089,41,Excluding 712 cases were confirmed among passengers/crews in a cruise ship (including 8 fatal cases)
23/03/2020,9:00,Jersey,12,0,
23/03/2020,9:00,Jordan,84,0,
23/03/2020,9:00,Kazakhstan,69,0,
23/03/2020,9:00,Kenya,7,0,
23/03/2020,9:00,Korea,8961,111,
23/03/2020,9:00,Kuwait,176,0,
23/03/2020,9:00,Kyrgyzstan,14,0,
23/03/2020,9:00,Latvia,131,0,
23/03/2020,9:00,Lebanon,206,4,
23/03/2020,9:00,Liberia,3,0,
23/03/2020,9:00,Liechtenstein,41,0,
23/03/2020,9:00,Lithuania,105,1,
23/03/2020,9:00,Luxembourg,670,8,
23/03/2020,9:00,Macao Special Administrative Region,22,0,
23/03/2020,9:00,Madagascar,3,0,
23/03/2020,9:00,Malaysia,1183,3,
23/03/2020,9:00,Maldives,13,0,
23/03/2020,9:00,Malta,73,0,
23/03/2020,9:00,Martinique,32,0,
23/03/2020,9:00,Mauritania,2,0,
23/03/2020,9:00,Mauritius,12,0,
23/03/2020,9:00,Mayotte,11,0,
23/03/2020,9:00,Mexico,164,1,
23/03/2020,9:00,Monaco,18,0,
23/03/2020,9:00,Mongolia,10,0,
23/03/2020,9:00,Montenegro,18,0,
23/03/2020,9:00,Montserrat,1,0,
23/03/2020,9:00,Morocco,86,3,
23/03/2020,9:00,Namibia,3,0,
23/03/2020,9:00,Nepal,1,0,
23/03/2020,9:00,Netherlands,3631,136,
23/03/2020,9:00,New Caledonia,4,0,
23/03/2020,9:00,New Zealand,66,0,
23/03/2020,9:00,Nicaragua,2,0,
23/03/2020,9:00,Niger,1,0,
23/03/2020,9:00,Nigeria,22,0,
23/03/2020,9:00,North Macedonia,89,0,
23/03/2020,9:00,Norway,1926,7,
23/03/2020,9:00,Oman,52,0,
23/03/2020,9:00,Pakistan,495,3,
23/03/2020,9:00,Palestine,52,0,
23/03/2020,9:00,Panama,137,1,
23/03/2020,9:00,Papua New Guinea,1,0,
23/03/2020,9:00,Paraguay,18,1,
23/03/2020,9:00,Peru,318,2,
23/03/2020,9:00,Philippines,307,19,
23/03/2020,9:00,Poland,536,5,
23/03/2020,9:00,Portugal,1280,12,
23/03/2020,9:00,Puerto Rico,21,1,
23/03/2020,9:00,Qatar,470,0,
23/03/2020,9:00,Republic of Moldova,84,1,
23/03/2020,9:00,Réunion,47,0,
23/03/2020,9:00,Romania,367,0,
23/03/2020,9:00,Russia,306,0,
23/03/2020,9:00,Rwanda,17,0,
23/03/2020,9:00,Saint Barthélemy,3,0,
23/03/2020,9:00,Saint Lucia,2,0,
23/03/2020,9:00,Saint Martin,4,0,
23/03/2020,9:00,Saint Vincent and the Grenadines,1,0,
23/03/2020,9:00,San Marino,206,20,
23/03/2020,9:00,Saudi Arabia,392,0,
23/03/2020,9:00,Senegal,56,0,
23/03/2020,9:00,Serbia,173,1,
23/03/2020,9:00,Seychelles,7,0,
23/03/2020,9:00,Singapore,453,2,
23/03/2020,9:00,Sint Maarten,1,0,
23/03/2020,9:00,Slovakia,178,0,
23/03/2020,9:00,Slovenia,383,1,
23/03/2020,9:00,Somalia,1,0,
23/03/2020,9:00,South Africa,240,0,
23/03/2020,9:00,Spain,28572,1720,
23/03/2020,9:00,Sri Lanka,72,0,
23/03/2020,9:00,Sudan,2,1,
23/03/2020,9:00,Suriname,2,0,
23/03/2020,9:00,Sweden,1746,20,
23/03/2020,9:00,Switzerland,6077,56,
23/03/2020,9:00,Taiwan,169,2,
23/03/2020,9:00,Thailand,411,1,
23/03/2020,9:00,Timor-Leste,1,0,
23/03/2020,9:00,Togo,15,0,
23/03/2020,9:00,Trinidad and Tobago,9,0,
23/03/2020,9:00,Tunisia,60,1,
23/03/2020,9:00,Turkey,947,21,
23/03/2020,9:00,Uganda,1,0,
23/03/2020,9:00,Ukraine,54,3,
23/03/2020,9:00,United Arab Emirates,153,2,
23/03/2020,9:00,United Kingdom,5683,281,
23/03/2020,9:00,United Republic of Tanzania,6,0,
23/03/2020,9:00,United States of America,15219,201,Excluding persons repatriated to the United States by chartered flight: 46 cases (Diamond Princess Cruise ship) and 3 cases (Wuhan)
23/03/2020,9:00,United States Virgin Islands,6,0,
23/03/2020,9:00,Uruguay,94,0,
23/03/2020,9:00,Uzbekistan,36,0,
23/03/2020,9:00,Venezuela (Bolivarian Republic of),36,0,
23/03/2020,9:00,Viet Nam,94,0,
23/03/2020,9:00,Zambia,2,0,
23/03/2020,9:00,Zimbabwe,1,0,
23/03/2020,18:00,Afghanistan,24,0,
23/03/2020,18:00,Albania,105,2,
23/03/2020,18:00,Algeria,94,15,
23/03/2020,18:00,Andorra,114,0,
23/03/2020,18:00,Angola,2,0,
23/03/2020,18:00,Antigua and Barbuda,1,0,
23/03/2020,18:00,Argentina,128,3,
23/03/2020,18:00,Armenia,190,0,
23/03/2020,18:00,Aruba,5,0,
23/03/2020,18:00,Australia,1081,7,
23/03/2020,18:00,Austria,3024,8,
23/03/2020,18:00,Azerbaijan,53,1,
23/03/2020,18:00,Bahamas,4,0,
23/03/2020,18:00,Bahrain,306,1,
23/03/2020,18:00,Bangladesh,24,2,
23/03/2020,18:00,Barbados,5,0,
23/03/2020,18:00,Belarus,76,0,
23/03/2020,18:00,Belgium,2815,67,
23/03/2020,18:00,Benin,2,0,
23/03/2020,18:00,Bermuda,2,0,
23/03/2020,18:00,Bhutan,2,0,
23/03/2020,18:00,Bolivia,19,0,
23/03/2020,18:00,Bosnia and Herzegovina,92,1,
23/03/2020,18:00,Brazil,904,11,
23/03/2020,18:00,Brunei Darussalam,83,0,
23/03/2020,18:00,Bulgaria,163,3,
23/03/2020,18:00,Burkina Faso,72,3,
23/03/2020,18:00,Cabo Verde,1,0,
23/03/2020,18:00,Cambodia,53,0,
23/03/2020,18:00,Cameroon,27,0,
23/03/2020,18:00,Canada,1048,13,
23/03/2020,18:00,Cayman Islands,3,1,
23/03/2020,18:00,Central African Republic,3,0,
23/03/2020,18:00,Chad,1,0,
23/03/2020,18:00,Chile,434,1,
23/03/2020,18:00,Colombia,196,0,
23/03/2020,18:00,Congo,4,0,
23/03/2020,18:00,Costa Rica,113,2,
23/03/2020,18:00,Côte d’Ivoire,9,0,
23/03/2020,18:00,Croatia,206,1,
23/03/2020,18:00,Cuba,16,1,
23/03/2020,18:00,Curaçao,3,1,
23/03/2020,18:00,Cyprus,92,0,
23/03/2020,18:00,Czech Republic,995,0,
23/03/2020,18:00,Democratic Republic of the Congo,23,1,
23/03/2020,18:00,Denmark,1326,13,
23/03/2020,18:00,Djibouti,1,0,
23/03/2020,18:00,Dominican Republic,72,2,
23/03/2020,18:00,Ecuador,506,7,
23/03/2020,18:00,Egypt,285,8,
23/03/2020,18:00,El Salvador,1,0,
23/03/2020,18:00,Equatorial Guinea,6,0,
23/03/2020,18:00,Eritrea,1,0,
23/03/2020,18:00,Estonia,306,0,
23/03/2020,18:00,Eswatini,1,0,
23/03/2020,18:00,Ethiopia,9,0,
